0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.276779900335573078e-05 4.422580316396606382e-05 4.353768838273821580e-05 2.925702827617534437e-05 -3.610377400441618621e-05 2.016926158071166367e-05 -4.680795377395623902e+00
-4.553245072222843084e-05 8.841830239945202934e-05 8.702269690344311066e-05 5.847055561792839634e-05 -7.214168316445770219e-05 4.030377976885367764e-05 -9.360976751994982692e+00
-6.829395385842519325e-05 1.325774775310032262e-04 1.304549955424401603e-04 8.764053302956397655e-05 -1.081140708137644544e-04 6.040221875625949430e-05 -1.404054388150578880e+01
-9.105230710066984016e-05 1.767033083484847176e-04 1.738345450986609412e-04 1.167669494902092754e-04 -1.440204663663695068e-04 8.046552509181209567e-05 -1.871949652079458559e+01
-1.138103619755714342e-04 2.208007912408374443e-04 2.173804518151150342e-04 1.569788397009737389e-04 -2.789763416116325433e-04 3.892773237544739067e-04 -2.339777667504893444e+01
-1.365624114712525627e-04 2.648598724389286565e-04 2.606543908908793184e-04 1.860180060531887189e-04 -3.147498927253016324e-04 4.092709545705607694e-04 -2.807549959670647866e+01
-1.593113071287411743e-04 3.088855482312384635e-04 3.038754746904966000e-04 2.150135087931903687e-04 -3.504570422579047313e-04 4.292309442422786135e-04 -3.275260729207218446e+01
-1.820598751975276630e-04 3.528962208084420100e-04 3.468946518937187371e-04 2.560522534692671079e-04 -4.870568194048614341e-04 7.343309717735750728e-04 -3.742904176413615147e+01
-2.048024591837477695e-04 3.968550239972268344e-04 3.900099246649344365e-04 2.849602551100567324e-04 -5.226306518126504598e-04 7.542231812255467682e-04 -4.210491826705451501e+01
-2.275418853358919145e-04 4.407803594717329704e-04 4.330722460847178192e-04 3.138244474793180135e-04 -5.581379114324702944e-04 7.740815982996710138e-04 -4.678017880361252168e+01
-2.502781523281307320e-04 4.846722060486965077e-04 4.760815915549781768e-04 3.426448002392561208e-04 -5.935787242775350699e-04 7.939062112960069886e-04 -5.145482312838267802e+01
-2.730112588189248751e-04 5.285305426022456152e-04 5.190379408475048013e-04 3.714212901280267262e-04 -6.289532774108673018e-04 8.136969129644346663e-04 -5.612885099228405039e+01
-2.957412034955350655e-04 5.723553478129564734e-04 5.619412774834432788e-04 4.001539004583737607e-04 -6.642618015969878721e-04 8.334535131373810605e-04 -6.080226215035420978e+01
-3.184679850410071619e-04 6.161466002807044085e-04 6.047915878475387981e-04 4.288426252205037041e-04 -6.995045603286428491e-04 8.531757742145142922e-04 -6.547505635501281063e+01
-3.411916021401479302e-04 6.599042786602787739e-04 6.475888564595248765e-04 4.574874639352361676e-04 -7.346817869425998921e-04 8.728633722857550474e-04 -7.014723335853993547e+01
-3.639120534694386018e-04 7.036283616201834297e-04 6.903330616835371900e-04 4.860884126545006022e-04 -7.697936310885644976e-04 8.925159710194151318e-04 -7.481879291064490189e+01
-3.866293377371279654e-04 7.473188276739154779e-04 7.330241765794268420e-04 5.146454598325020348e-04 -8.048401942952840976e-04 9.121331593930445290e-04 -7.948973476760383505e+01
-4.093434536110183769e-04 7.909756554303413708e-04 7.756621724433921273e-04 5.431585922996683699e-04 -8.398215168101579638e-04 9.317145261121634282e-04 -8.416005867800906515e+01
-4.320543997719273883e-04 8.345988235680722265e-04 8.182470163377303504e-04 5.716278003859484981e-04 -8.747375525138769868e-04 9.512598221348398959e-04 -8.882976439348276188e+01
-4.547621749048853823e-04 8.781883108989648997e-04 8.607786748721624713e-04 6.000530805970987879e-04 -9.095882186135277993e-04 9.707687847482811142e-04 -9.349885166717096752e+01
-4.774667776711330144e-04 9.217440962974969435e-04 9.032571146313406359e-04 6.284344360909514164e-04 -9.443733901457212641e-04 9.902412923790046822e-04 -9.816732024779885535e+01
-5.001682067495508014e-04 9.652661586755553313e-04 9.456823049876578397e-04 6.567718672060114324e-04 -9.790929091401589721e-04 1.009677362205039239e-03 -1.028351698882937058e+02
-5.228664607950502061e-04 1.008754477150142258e-03 9.880542149491094387e-04 6.850653675723289123e-04 -1.013746529626949550e-03 1.029077109919479755e-03 -1.075024003376483108e+02
-5.455615384670942265e-04 1.052209030974056349e-03 1.030372810033421951e-03 7.133149263620503768e-04 -1.048334047815347543e-03 1.048440817320860823e-03 -1.121690113463401559e+02
-5.682534384297085626e-04 1.095629799365660777e-03 1.072638053759892478e-03 7.415205272799772372e-04 -1.082855241969449440e-03 1.067768828001214006e-03 -1.168350026661094745e+02
-5.909421593269111560e-04 1.139016761476393949e-03 1.114849908211197659e-03 7.696821410827058962e-04 -1.117309928600209237e-03 1.087061485297766443e-03 -1.215003740450380434e+02
