0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.276983718269795395e-05 4.394956064873321768e-05 -4.479083769277384736e-05 -4.008468747487243736e-05 5.263914369551283390e-05 -4.639100725343970087e-05 -7.802816658070562461e+00
-4.553652610384682000e-05 8.786608642951625593e-05 -8.952738114058393605e-05 -8.010444800811932203e-05 1.051860065534235403e-04 -9.266634093672779379e-05 -1.560460974351083685e+01
-6.830006546970102414e-05 1.317495572164703273e-04 -1.342095891123028467e-04 -1.200596209183535954e-04 1.576385732162347160e-04 -1.388419977386040919e-04 -2.340537885246365946e+01
-9.106045396892976170e-05 1.755999528972232015e-04 -1.788374239356275378e-04 -1.599500219422652367e-04 2.099977463879871577e-04 -1.849129869218066693e-04 -3.120512357623684707e+01
-1.138176902866857334e-04 2.194172532056464626e-04 -2.234108437730270111e-04 -1.997755847769709778e-04 2.622636601823576672e-04 -2.308796565814306870e-04 -3.900384350661412469e+01
-1.365717730885590618e-04 2.632014378476771311e-04 -2.679298069107883791e-04 -2.395362414726246293e-04 3.144365058591489176e-04 -2.767425645999334436e-04 -4.680153823056372175e+01
-1.593227010566213009e-04 3.069524864192162508e-04 -3.123942712027285868e-04 -2.792319320418606933e-04 3.665163366010240707e-04 -3.225020738874067824e-04 -5.459820734179741919e+01
-1.820704728531664224e-04 3.506703785091327573e-04 -3.568041931289392269e-04 -3.188626004241618302e-04 4.185032205987738682e-04 -3.681584820331679328e-04 -6.239385042782160440e+01
-2.048150871479132449e-04 3.943550935961183650e-04 -4.011595320036824802e-04 -3.584281995224087311e-04 4.703971349648335284e-04 -4.137126014096463664e-04 -7.018846707891394487e+01
-2.275565426035064116e-04 4.380066110332999740e-04 -4.454602501794412443e-04 -3.979287004688217559e-04 5.221981476181440304e-04 -4.591645727146460767e-04 -7.798205688251644574e+01
-2.502948378950892758e-04 4.816249099434510958e-04 -4.897063142006290734e-04 -4.373640852715205123e-04 5.739063176848965137e-04 -5.045143037297068192e-04 -8.577461942946342788e+01
-2.730299716843705973e-04 5.252099693671443944e-04 -5.338976980946147496e-04 -4.767343534863685193e-04 6.255216165711641099e-04 -5.497615360998622672e-04 -9.356615430454316140e+01
-2.957619426607726990e-04 5.687617681167027144e-04 -5.780343839282600085e-04 -5.160395512053387885e-04 6.770438880728461666e-04 -5.949059553543009421e-04 -1.013566610993996875e+02
-3.184907495077761506e-04 6.122802849242517127e-04 -6.221163597042837518e-04 -5.552797158124183393e-04 7.284729942651529304e-04 -6.399460268033914986e-04 -1.091461394014913253e+02
-3.412163909105955946e-04 6.557654985371044959e-04 -6.661436136313336883e-04 -5.944548842662083360e-04 7.798087461301966882e-04 -6.848832750081814379e-04 -1.169345887980962857e+02
-3.639388655441710150e-04 6.992173877121125479e-04 -7.101161296771951997e-04 -6.335650648115496780e-04 8.310510168231806209e-04 -7.297159147623605074e-04 -1.247220088720451940e+02
-3.866581721140224803e-04 7.426359311732784116e-04 -7.540338862584843342e-04 -6.726102460762356950e-04 8.821996843920283616e-04 -7.744431123034344402e-04 -1.325083992170574447e+02
-4.093743092870267631e-04 7.860211077977391882e-04 -7.978968638323974101e-04 -7.115904350716630586e-04 9.332543786786226449e-04 -8.190660705530885665e-04 -1.402937594141094451e+02
-4.320872757439253044e-04 8.293728965202141730e-04 -8.417050392656882409e-04 -7.505056129804478114e-04 9.842150575848957091e-04 -8.635825346888822539e-04 -1.480780890492553397e+02
-4.547970701696363804e-04 8.726912764091919591e-04 -8.854583883503982719e-04 -7.893557538999624711e-04 1.035081451283910393e-03 -9.079926377950148708e-04 -1.558613877110593364e+02
-4.775036912278443299e-04 9.159762266010848877e-04 -9.291568826668356647e-04 -8.281408598129807921e-04 1.085853443705277720e-03 -9.522965138983262821e-04 -1.636436549806825269e+02
-5.002071376021445396e-04 9.592277261800802573e-04 -9.728004916910084482e-04 -8.668609023920238483e-04 1.136531074058220363e-03 -9.964943286769941538e-04 -1.714248904463038059e+02
-5.229074079523315021e-04 1.002445754350627348e-03 -1.016389183209208359e-03 -9.055158597272088775e-04 1.187114310384815036e-03 -1.040586629013691422e-03 -1.792050936896808935e+02
-5.456045009404017791e-04 1.045630290471430629e-03 -1.059922920435000821e-03 -9.441056742316878293e-04 1.237603237223531931e-03 -1.084572592741418241e-03 -1.869842642950104619e+02
-5.682984152315116765e-04 1.088781313866424424e-03 -1.103401664414832345e-03 -9.826303001045982519e-04 1.287997993544997286e-03 -1.128453518742533052e-03 -1.947624018484824546e+02
-5.909891494706283549e-04 1.131898803855612822e-03 -1.146825374114658711e-03 -1.021089677762628553e-03 1.338298832113082350e-03 -1.172230833658463676e-03 -2.025395059299940783e+02
-6.136767023175576912e-04 1.174982739682146025e-03 -1.190194004894775011e-03 -1.059483745240453936e-03 1.388505500557932508e-03 -1.215904210739041091e-03 -2.103155761255057428e+02
-6.363610724090282104e-04 1.218033100587789059e-03 -1.233507511764285035e-03 -1.097812409768407016e-03 1.438618616528453088e-03 -1.259474330018154524e-03 -2.180906120141973190e+02
-6.590422583859905379e-04 1.261049865729823314e-03 -1.276765850636011083e-03 -1.136075608418344847e-03 1.488638070773103551e-03 -1.302942281963936867e-03 -2.258646131772618162e+02
-6.817202589035886977e-04 1.304033014078507472e-03 -1.319968976907934027e-03 -1.174273279038702284e-03 1.538564104630553864e-03 -1.346307778449570575e-03 -2.336375792007923451e+02
-7.043950725787808970e-04 1.346982524534104560e-03 -1.363116852293246549e-03 -1.212405350269874036e-03 1.588396718166212645e-03 -1.389571577044137769e-03 -2.414095096578697621e+02
-7.270666980663696363e-04 1.389898375697084642e-03 -1.406209441588800093e-03 -1.250471799201608282e-03 1.638135847495561992e-03 -1.432732950001456987e-03 -2.491804041338540401e+02
-7.497351340075817955e-04 1.432780545950036949e-03 -1.449246717408790748e-03 -1.288472642403702207e-03 1.687781580080970198e-03 -1.475792127411349993e-03 -2.569502622066642630e+02
-7.724003790613208700e-04 1.475629013508388205e-03 -1.492228658517982072e-03 -1.326407922976752468e-03 1.737333515011561368e-03 -1.518748503390103576e-03 -2.647190834588440111e+02
-7.950624318707545700e-04 1.518443756598158436e-03 -1.535155251539645953e-03 -1.364277686903570810e-03 1.786791562968442727e-03 -1.561602056208693558e-03 -2.724868674654705956e+02
-8.177212911020505454e-04 1.561224753389985759e-03 -1.578026484799812225e-03 -1.402081944550618393e-03 1.836155804719019190e-03 -1.604351978275330055e-03 -2.802536138081065928e+02
-8.403769554106737443e-04 1.603971982075522076e-03 -1.620842346165295373e-03 -1.439820722216983125e-03 1.885426192265287617e-03 -1.646996190323838684e-03 -2.880193220640034042e+02
