-7.124053720618307196e-04 -8.584895147204722309e-04 -4.459255845613720182e-03 -8.370226400543890298e-04 2.008303594759153839e-04
-7.128380934252331880e-04 -8.589692039947371266e-04 -4.461843256142163094e-03 -8.374501005003643240e-04 2.009525308575497689e-04
-7.132712925128561901e-04 -8.594493785073021924e-04 -4.464433402657389492e-03 -8.378779498310063830e-04 2.010748372132830004e-04
-7.137049700926464133e-04 -8.599300389801738673e-04 -4.467026289379809854e-03 -8.383061885400274827e-04 2.011972787598860968e-04
-7.141391269313992303e-04 -8.604111861382868036e-04 -4.469621920530202422e-03 -8.387348171171024385e-04 2.013198557142882616e-04
-7.145737637977982604e-04 -8.608928207081657444e-04 -4.472220300334504503e-03 -8.391638360538730256e-04 2.014425682939018731e-04
-7.150088814608238693e-04 -8.613749434163211214e-04 -4.474821433013773629e-03 -8.395932458425179159e-04 2.015654167162681399e-04
-7.154444806927805862e-04 -8.618575549901234638e-04 -4.477425322803902687e-03 -8.400230469852908383e-04 2.016884011998648857e-04
-7.158805622660663988e-04 -8.623406561557502448e-04 -4.480031973936433876e-03 -8.404532399780360440e-04 2.018115219632159857e-04
-7.163171269554120639e-04 -8.628242476385825912e-04 -4.482641390651000146e-03 -8.408838253252556806e-04 2.019347792254897920e-04
-7.167541755367349979e-04 -8.633083301605014998e-04 -4.485253577189532090e-03 -8.413148035330697419e-04 2.020581732061295832e-04
-7.171917087889493518e-04 -8.637929044396545171e-04 -4.487868537813495887e-03 -8.417461751080527197e-04 2.021817041253378235e-04
-7.176297274916124255e-04 -8.642779711889169315e-04 -4.490486276787368329e-03 -8.421779405626099446e-04 2.023053722034280264e-04
-7.180682324282459039e-04 -8.647635311179168458e-04 -4.493106798400837813e-03 -8.426101004148032472e-04 2.024291776617464622e-04
-7.185072243835862122e-04 -8.652495849330886285e-04 -4.495730106950697295e-03 -8.430426551772302957e-04 2.025531207218825064e-04
-7.189467041441792005e-04 -8.657361333426286934e-04 -4.498356206746823016e-03 -8.434756053603671916e-04 2.026772016059315588e-04
-7.193866724972881356e-04 -8.662231770567512630e-04 -4.500985102107521105e-03 -8.439089514700395681e-04 2.028014205361521375e-04
-7.198271302344502092e-04 -8.667107167921224301e-04 -4.503616797378898369e-03 -8.443426940192412609e-04 2.029257777360393743e-04
-7.202680781457159549e-04 -8.671987532665102706e-04 -4.506251296898483409e-03 -8.447768335264253890e-04 2.030502734287160319e-04
-7.207095170240615176e-04 -8.676872872041887239e-04 -4.508888605015989523e-03 -8.452113704997227077e-04 2.031749078381588178e-04
-7.211514476645563112e-04 -8.681763193356407384e-04 -4.511528726097276815e-03 -8.456463054495684441e-04 2.032996811890109797e-04
-7.215938708622179247e-04 -8.686658503939936318e-04 -4.514171664508146407e-03 -8.460816388771832995e-04 2.034245937059076068e-04
-7.220367874155315512e-04 -8.691558811172362840e-04 -4.516817424633335666e-03 -8.465173712864268148e-04 2.035496456144755351e-04
-7.224801981229651447e-04 -8.696464122472957227e-04 -4.519466010859019174e-03 -8.469535031820305546e-04 2.036748371404233223e-04
-7.229241037850645327e-04 -8.701374445330922964e-04 -4.522117427581967206e-03 -8.473900350704715407e-04 2.038001685101247114e-04
-7.233685052044203480e-04 -8.706289787270916946e-04 -4.524771679204111705e-03 -8.478269674580874750e-04 2.039256399505588366e-04
-7.238134031837284996e-04 -8.711210155826135245e-04 -4.527428770128027330e-03 -8.482643008551789265e-04 2.040512516887708059e-04
-7.242587985287889671e-04 -8.716135558573676534e-04 -4.530088704771201291e-03 -8.487020357766775257e-04 2.041770039526963722e-04
-7.247046920454127891e-04 -8.721066003087814050e-04 -4.532751487549929910e-03 -8.491401727412487867e-04 2.043028969702947615e-04
-7.251510845416520501e-04 -8.726001496944904871e-04 -4.535417122892292617e-03 -8.495787122652087575e-04 2.044289309701474505e-04
-7.255979768285663028e-04 -8.730942047724139093e-04 -4.538085615237548269e-03 -8.500176548702678258e-04 2.045551061816597196e-04
-7.260453697157937111e-04 -8.735887662950906534e-04 -4.540756969008507941e-03 -8.504570010769793185e-04 2.046814228338424981e-04
-7.264932640180648280e-04 -8.740838350149184293e-04 -4.543431188650069209e-03 -8.508967514121101253e-04 2.048078811570847903e-04
-7.269416605506930735e-04 -8.745794116763506727e-04 -4.546108278607443633e-03 -8.513369064049193915e-04 2.049344813818378336e-04
-7.273905601323798912e-04 -8.750754970210290491e-04 -4.548788243348522546e-03 -8.517774665884186858e-04 2.050612237394294432e-04
-7.278399635822949913e-04 -8.755720917856263255e-04 -4.551471087350698365e-03 -8.522184324912369068e-04 2.051881084612278204e-04
-7.282898717233538943e-04 -8.760691967086435593e-04 -4.554156815119998584e-03 -8.526598046383086424e-04 2.053151357795925884e-04
-7.287402853794027998e-04 -8.765668125295055478e-04 -4.556845431171109573e-03 -8.531015835586609102e-04 2.054423059271149286e-04
-7.291912053768037985e-04 -8.770649399917128212e-04 -4.559536940032676150e-03 -8.535437697843865261e-04 2.055696191370998073e-04
-7.296426325429022442e-04 -8.775635798439289890e-04 -4.562231346235617359e-03 -8.539863638426090824e-04 2.056970756431837665e-04
-7.300945677071142082e-04 -8.780627328409776637e-04 -4.564928654325848059e-03 -8.544293662630744225e-04 2.058246756796630313e-04
-7.305470116998869466e-04 -8.785623997396219869e-04 -4.567628868852557401e-03 -8.548727775703437353e-04 2.059524194811527447e-04
