0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.277005849173025865e-05 4.397776350692270657e-05 -4.510406289694768751e-05 -4.178935584559314063e-05 4.795894244070722490e-05 3.971568473088014537e-05 -4.677776663844729121e+00
-4.553696876205707092e-05 8.792246568401958782e-05 -9.015327276232230674e-05 -8.351133012670203758e-05 9.583053368032414454e-05 7.934915532896926632e-05 -9.354939835643635959e+00
-6.830072951616960708e-05 1.318340863458158040e-04 -1.351475960329633129e-04 -1.251658605902425132e-04 1.436149155230636079e-04 1.189003289481736623e-04 -1.403148927320012085e+01
-9.106133944605999302e-05 1.757126053044215093e-04 -1.800869960046290973e-04 -1.667529057278443875e-04 1.913119028491930566e-04 1.583701478095665238e-04 -1.870742473146037455e+01
-1.138187972415587537e-04 2.195580022333007170e-04 -2.249714362190846422e-04 -2.082724029263598533e-04 2.389213553645019427e-04 1.977593227912007663e-04 -2.338274596565543106e+01
-1.365731015755365240e-04 2.633702567754935215e-04 -2.698008817166132941e-04 -2.497242928670862644e-04 2.864431900457792388e-04 2.370683040062612193e-04 -2.805745272818822755e+01
-1.593242511399529850e-04 3.071493485303754007e-04 -3.145752993035784385e-04 -2.911085225284983807e-04 3.338773558480290509e-04 2.762977688234477232e-04 -3.273154477560436248e+01
-1.820722446084482979e-04 3.508952570733872025e-04 -3.592946552042044421e-04 -3.324250511616828711e-04 3.812237319515573942e-04 3.154478986669861538e-04 -3.740502186074878210e+01
-2.048170806619335272e-04 3.946079617853854356e-04 -4.039589151988426515e-04 -3.736738507129585586e-04 4.284823351062035774e-04 3.545193046846219047e-04 -4.207788373811802529e+01
-2.275587579713843800e-04 4.382874418895468588e-04 -4.485680462388553472e-04 -4.148549054305605333e-04 4.756532314433395176e-04 3.935119022705597870e-04 -4.675013016049059900e+01
-2.502972752177930736e-04 4.819336764463532318e-04 -4.931220183869326279e-04 -4.559682017555948246e-04 5.227366177094772007e-04 4.324260713404755969e-04 -5.142176088263791911e+01
-2.730326310660001672e-04 5.255466444908324462e-04 -5.376208061750564456e-04 -4.970137538626151616e-04 5.697325814623991572e-04 4.712611235299010975e-04 -5.609277565567613522e+01
-2.957648242070746157e-04 5.691263249306376115e-04 -5.820643901416743676e-04 -5.379915800554846894e-04 6.166412017073806366e-04 5.100169846502756663e-04 -6.076317423480380597e+01
-3.184938533266213744e-04 6.126726965973110619e-04 -6.264527546766153606e-04 -5.789017136717120515e-04 6.634626131342029939e-04 5.486933314420474727e-04 -6.543295637268168718e+01
-3.412197171114041399e-04 6.561857383493416209e-04 -6.707858823907558634e-04 -6.197441797451868142e-04 7.101969124103332288e-04 5.872895400627222524e-04 -7.010212182189846430e+01
-3.639424142379212197e-04 6.996654290100249099e-04 -7.150637516552759386e-04 -6.605189885708905332e-04 7.568443031427362884e-04 6.258050162153793025e-04 -7.477067033247452343e+01
-3.866619434135907412e-04 7.431117473369816540e-04 -7.592863368623084140e-04 -7.012261498616619232e-04 8.034046021088460388e-04 6.642395456364135007e-04 -7.943860166100456865e+01
-4.093783033043018227e-04 7.865246722827599858e-04 -8.034536129464146326e-04 -7.418656286461851020e-04 8.498777450446124522e-04 7.025922697573308779e-04 -8.410591555637809336e+01
-4.320914925893363525e-04 8.299041828689597902e-04 -8.475655522499011846e-04 -7.824374129584623239e-04 8.962635138268402416e-04 7.408637799901788071e-04 -8.877261177048667662e+01
-4.548015099533776057e-04 8.732502581061859495e-04 -8.916221254291725913e-04 -8.229414949714278791e-04 9.425619130053434916e-04 7.790529341305144984e-04 -9.343869005672029004e+01
-4.775083540601080239e-04 9.165628769581100769e-04 -9.356233018781318772e-04 -8.633778593936383087e-04 9.887724047391033017e-04 8.171606303626884147e-04 -9.810415016400155253e+01
-5.002120235935344486e-04 9.598420183797897994e-04 -9.795690521772883273e-04 -9.037464771190230860e-04 1.034894933380825065e-03 8.551874695564156510e-04 -1.027689918454198335e+02
-5.229125172118312490e-04 1.003087661521677226e-03 -1.023459344458556080e-03 -9.440473138051374159e-04 1.080929234462085168e-03 8.931332393230277059e-04 -1.074332148501530071e+02
-5.456098335750955187e-04 1.046299785640632946e-03 -1.067294142707283589e-03 -9.842803254771915599e-04 1.126875483809488187e-03 9.309984303509761475e-04 -1.120968189288435752e+02
-5.683039713495242895e-04 1.089478369908584510e-03 -1.111073410146677220e-03 -1.024445476351601957e-03 1.172733254509751620e-03 9.687835584006370066e-04 -1.167598038333477888e+02
-5.909949291828835898e-04 1.132623393477600465e-03 -1.154797108711221173e-03 -1.064542717447821557e-03 1.218502852185684646e-03 1.006489688868598400e-03 -1.214221693118290659e+02
-6.136827057372451705e-04 1.175734835446509176e-03 -1.198465198301915374e-03 -1.104571990736140635e-03 1.264184129930604481e-03 1.044117239838561776e-03 -1.260839151161819842e+02
-6.363672996534038570e-04 1.218812674985957425e-03 -1.242077637502819916e-03 -1.144533251560691644e-03 1.309777105859920906e-03 1.081666213142152590e-03 -1.307450409942418901e+02
-6.590487095785353298e-04 1.261856891256802954e-03 -1.285634388749369410e-03 -1.184426440702416108e-03 1.355282064564738292e-03 1.119137185684563945e-03 -1.354055466951320739e+02
-6.817269341751744025e-04 1.304867463231387846e-03 -1.329135414049357903e-03 -1.224251510188419491e-03 1.400699046690384022e-03 1.156529624183350079e-03 -1.400654319709406650e+02
-7.044019720666183952e-04 1.347844369746961733e-03 -1.372580678701447454e-03 -1.264008428674189520e-03 1.446028550485421163e-03 1.193844502814343659e-03 -1.447246965658942486e+02
-7.270738219120316623e-04 1.390787589340573838e-03 -1.415970148688683880e-03 -1.303697184729426346e-03 1.491270386253452668e-03 1.231081804159316583e-03 -1.493833402315356693e+02
-7.497424823529467205e-04 1.433697100450610339e-03 -1.459303796412304930e-03 -1.343317776873265059e-03 1.536424731302746217e-03 1.268240026092962115e-03 -1.540413627149178240e+02
-7.724079520460286211e-04 1.476572881425517640e-03 -1.502581599435738689e-03 -1.382870227230999010e-03 1.581491453410022608e-03 1.305320385709711787e-03 -1.586987637658389758e+02
-7.950702296341558093e-04 1.519414910615360208e-03 -1.545803537005746619e-03 -1.422354543139772113e-03 1.626470993479241667e-03 1.342321900191932116e-03 -1.633555431296202300e+02
-8.177293137850968679e-04 1.562223166325841725e-03 -1.588969594368278525e-03 -1.461770740147313920e-03 1.671362993931546029e-03 1.379243775453244201e-03 -1.680117005555068488e+02
